book_name,authors,publisher,pub_time,desc,score,people_num,price,img
电影镜头入门,[美] 杰里米·温尼尔德  张铭、马森、孙传林 ,世界图书出版公司, 2011-5 ,本书为电影爱好者、初学者提供一条了解、认识、学习电影制作常识的捷径。作者提出通过观看影片来学习电影镜头语法的观念，并化繁为简，归纳、总结了电影拍摄过程中各种...,7.3,944, 19.80元,https://img2.doubanio.com/view/subject/s/public/s4640293.jpg
侯孝贤电影讲座,卓伯棠 主编 ,广西师范大学出版社, 2009-5 ,这本书是台湾新电影最重要的代表人物侯孝贤2007年在香港浸会大学所做的一系列讲座的记录稿，首次全方位地回顾了其创作历程。 全书主要分成6个部分：侯孝贤导演电...,8.2,2267, 24.00,https://img9.doubanio.com/view/subject/s/public/s3735836.jpg
韦斯·安德森 : 银幕理想家的造梦之旅,［英］伊恩·内森  黄春英 ,华中科技大学出版社, 2022-6 ,• 他的作品是精巧和品位的代名词，他拥有好莱坞顶级阵容的粉丝俱乐部，他是极客导演中的“优等生”——韦斯·安德森； •整个电影界都沉浸在他迷人、抽象、封闭而令...,8.0,55, 168,https://img9.doubanio.com/view/subject/s/public/s34275514.jpg
电影理论读本（修订版） : 修订版,杨远婴 ,北京联合出版公司, 2017-1 ,收录近百年来的经典名篇 电影研究者必读经典辑选 ................... ※编辑推荐※ 呈示电影言说的多样路径，提供更加开阔的话语平台 紧贴当...,8.9,412, 80.00元,https://img9.doubanio.com/view/subject/s/public/s29230516.jpg
我的造梦之路,[日] 今敏  焦阳 ,雅众文化／新星出版社, 2015-12-20 ,动画教父【今敏】的执着梦想和坦诚生活 . 日本动画大师【今敏】亲笔随笔集　中文版首次出版 . 收录多幅分镜稿、精美全彩习作 黄金拍档、《千年女优》《红辣椒》...,8.6,5453, 42.00,https://img1.doubanio.com/view/subject/s/public/s28299560.jpg
贾想II : 贾樟柯电影手记2008—2016,贾樟柯、万佳欢 编 ,台海出版社, 2018-1 ,◎内容简介 本书收录贾樟柯在2008到2016年间的文章、演讲与对谈，这些与电影作品并行的文字，记录下他电影内外的生活和思索，对于历史和社会剧变的关怀和反思...,8.5,8608, 49.00,https://img1.doubanio.com/view/subject/s/public/s29633249.jpg
世界电影史（影印第3版）,[美]大卫·波德维尔（David Bordwell）、克里斯汀·汤普森（Kristin Thompson） ,北京联合出版公司, 2016-1 ,风靡海外的电影史教材原文重现 贴近当下、完整周详的畅销经典 ★ 畅销世界二十余年，贴近当代读者，被译为中文、法文、西班牙文、意大利文、波斯文等多种语言的权威...,9.4,192, 138.00元,https://img1.doubanio.com/view/subject/s/public/s28356909.jpg
电影的秘密 : 形式与意义（插图第6版）,[美] 斯蒂芬·普林斯  王彤 ,文化发展出版社, 2018-11 ,一本培养专业观影眼光的北美高校经典教材 教影人读懂观众的心理，带观众体会影人的匠心 影评名家、CC特邀专家普林斯教授二十年来六次修订 兼顾艺术、技术与商业，...,8.9,1191, 110.00元,https://img9.doubanio.com/view/subject/s/public/s29846936.jpg
樱桃的滋味 : 阿巴斯谈电影,(伊朗) 阿巴斯·基 阿鲁斯达米  btr ,中信出版集团, 2022-5 ,【编辑推荐】 ★诗意电影大师阿巴斯的七日电影课，一生导演历程的珍贵总结 ★畅谈关于电影与人生的种种，详尽展示不加修饰的阿巴斯 ★一部兼具实用价值与美学价值的...,9.0,198, 65.00,https://img9.doubanio.com/view/subject/s/public/s34208714.jpg
快速上手！视频拍摄剪辑入门,[德]汤姆·施罗佩尔（Tom Schroeppel）  刘大鹏、王丽冬 ,贵州人民出版社, 2023-8 ,"终于等到了！对零基础路人也友好的良心干货视频教程 英文版销量逾200,000册 被超过700所高校选为教材 亚马逊影视制作类长期霸榜畅销书 纽约摄影学院前院...",8.6,27, 49.80元,https://img1.doubanio.com/view/subject/s/public/s34605819.jpg
详谈：芦苇,李翔 ,新星出版社, 2023-1-14 ,在与李翔的对谈中，芦苇用一贯的坦诚和犀利，详尽的分享了他如何从一名工人成为一名顶尖的电影编剧，以及从影50年以来的观察和思考,8.0,188, 39,https://img2.doubanio.com/view/subject/s/public/s34393982.jpg
想象的能指 : 精神分析与电影,[法]克里斯蒂安·麦茨（Christian Metz）  王志敏、赵斌 ,北京大学出版社, 2021-7 ,本书是电影第二符号学的杰作，也是整个电影理论史中极具科学分量的伟大作品。 它致力于研究电影这种没有词语清单的语言，其方法融合了符号学和精神分析理论，将两者以...,8.5,109, 69.00元,https://img1.doubanio.com/view/subject/s/public/s33939839.jpg
不敢问希区柯克的，就问拉康吧,斯拉沃热·齐泽克  穆青 ,上海人民出版社, 2007-1 ,希区柯克的电影一直广受世界影迷的热爱，对其电影的研究现已具有高度的复杂性和广泛性。拉康是结构主义精神分析学派的主要代表，他在思想界的影响也是世界性的。看起来...,8.0,664, 26.00元,https://img2.doubanio.com/view/subject/s/public/s1992741.jpg
穿行光影 : 像影评人一样看电影,孟渐新 ,上海交通大学出版社, 2023-6-1 ,电影是人类历史上最伟大的发明，它的出现为人类精神、文化生活带来了革命性的体验，而影评人是与电影深度结缘的人。这部书并不是传统意义上的影评合集，而是作者作为青...,8.2,33, 78,https://img9.doubanio.com/view/subject/s/public/s34556296.jpg
外国电影批评文选,杨远婴、徐建生 主编 ,世界图书出版公司, 2014-4 ,收录20世纪40年代至今多元文本，提供电影批评全景图像 从影史经典到小众佳片，从商业巨制到独立出品，涵盖影史脉络 巴赞、特吕弗、桑塔格、宝琳·凯尔，一堂看电...,8.6,283, 88.00元,https://img2.doubanio.com/view/subject/s/public/s27222432.jpg
王家卫的电影世界,[马来]张建德  苏涛 ,北京大学出版社, 2021-3 ,《王家卫的电影世界》是系统论述香港导演王家卫的开先河之作，作者在回顾王家卫职业生涯的同时，又深入分析了其迄今为止的电影创作。此外，作者还将王家卫拍摄的广告、...,7.8,1515, 60.00,https://img1.doubanio.com/view/subject/s/public/s33815468.jpg
电影时代 : 保利娜·凯尔评论集,[美] 宝琳·凯尔  兰梅 ,北京日报出版社, 2020-10 ,“电影评论之所以令人兴奋，正是因为它没有定式可循，你必须动用你所知的一切来思索。” 凯尔称电影为“我们拥有的最包罗万象的艺术形式”，并以精确、机智和即兴挥洒...,7.5,264, 88.00,https://img2.doubanio.com/view/subject/s/public/s33759631.jpg
摄影与电影,[英]David Campany  陈畅 ,南京大学出版社, 2018-2-26 ,《摄影与电影》以希区柯克的电影《后窗》的一张宣传剧照为起点，分析卢米埃兄弟、安东尼奥尼、戈达尔、诺兰、沃霍尔等导演与布尔津、沃克、沃尔、雪曼等摄影艺术家的作...,8.7,172, 88,https://img2.doubanio.com/view/subject/s/public/s29735432.jpg
救猫咪 : 电影编剧宝典,[美] 布莱克·斯奈德  王旭锋 ,浙江大学出版社, 2011-1 ,《救猫咪——电影编剧宝典》这本书以一种新手和支持者能够理解并付诸实践的方式，灵活地引用了影片公司主管们使用的各类“成功”片例(《特工佳丽》(Miss Con...,7.7,4385, 32.00元,https://img1.doubanio.com/view/subject/s/public/s4692980.jpg
日本AV影像史,(日)藤木TDC  陈涤、阮航 ,新星出版社, 2013-8 ,中国内地第一部有关AV发展历史的读物。以文化角度，系统全面地阐述AV的人和事。把AV在中国人心中的位置重新定义——不要觉得你懂AV，其实你什么都不知道。 日...,6.5,2069, 32,https://img1.doubanio.com/view/subject/s/public/s27011590.jpg
24帧心理密码 : 电影中的心理学,魏知超 ,陕西人民出版社, 2022-9 ,“献给爱电影的你，如果你对心理学也有点兴趣，那就太好啦！” -------- 王家卫、李安、宫崎骏、徐克、诺兰等知名电影人隐藏于电影中的心理密语。 《盗梦空...,7.9,41, 69.80元,https://img1.doubanio.com/view/subject/s/public/s34331029.jpg
