book_name,authors,publisher,pub_time,desc,score,people_num,price,img
现象学导论,[美] 罗伯特·索科拉夫斯基  张建华、高秉江 ,上海文化出版社, 2021-3 ,◎ 编辑推荐 ☆ 一本深入浅出、简明扼要的导论。不是对各现象学家思想的简单堆砌，而是面向现象学本身，展现作为科学的现象学自身的显现。 ☆ 以“知觉”“意象结...,9.4,994, 49.80元,https://img9.doubanio.com/view/subject/s/public/s33841034.jpg
尼采与身体 : 修订版,汪民安 ,山西人民出版社, 2023-9 ,◉身体乃是比陈旧的灵魂更令人惊异的思想。 ◉尼采何以一手颠覆西方数千年的哲学传统？ ◉一副清晰而完整的尼采思想肖像。 【名家推荐】 在思想阐述方面，汪民安既...,,11, 68.00元,https://img2.doubanio.com/view/subject/s/public/s34672343.jpg
时代的精神状况,[德] 卡尔·雅斯贝斯  王德峰 ,上海译文出版社, 2013-4 ,本书“高屋建瓴地回顾了西方人‘时代意识’的起源，分析了资产阶级革命的精神原则，讨论了科技进步的文化前提及其对社会形态变迁的作用，讨论了民主政治与贵族理想之间...,9.1,1654, CNY 30.00,https://img2.doubanio.com/view/subject/s/public/s26810122.jpg
感性生活 : 斯宾诺莎《伦理学》第三部分导读,[法] 皮埃尔·马舍雷  赵文 ,西北大学出版社, 2022-11 ,该书是法国当代马克思主义哲学家马舍雷对斯宾诺莎《伦理学》第三部分“论感情”的导读，对斯宾诺莎在“受感致动的情状的起源与自然”的公理、命题、证明、附释、绎理间...,9.8,21, 139.00,https://img1.doubanio.com/view/subject/s/public/s34360959.jpg
他者的消失 : 当代社会、感知与交际,[德]韩炳哲  吴琼 ,中信出版集团, 2019-6-1 ,他者的时代已然逝去。 那朋友似的、地狱般的、神秘的、诱惑的、爱欲的他者已让位于同者。如今，同质化的扩散形成病理变化，对社会体造成侵害。扩散之势愈演愈烈。使社...,8.1,6443, 35.00,https://img2.doubanio.com/view/subject/s/public/s33300501.jpg
实用主义救了我 : 威廉·詹姆斯的心理课,[美] 约翰·卡格  海拉 ,上海文化出版社, 2023-9 ,美国哲学之父威廉·詹姆斯的实用主义心理治疗术 “美国官方哲学”快乐秘籍就在这里 昨天的真理竟是明天的谬误，今天的幸福只被今天把握 ◎ 编辑推荐 美国首个原创...,8.1,47, 68.00元,https://img9.doubanio.com/view/subject/s/public/s34641534.jpg
第一哲学沉思集 : 反驳和答辩,[法] 笛卡尔  庞景仁 ,商务印书馆, 1986-6 ,作者勒内·笛卡尔（1596—1650），法国哲学家、科学家和数学家，西方近代哲学思想的奠基人之一。本书标志着近代哲学主题的重大转变，即认识主体和认识对象之间...,8.8,3178, 49.00元,https://img2.doubanio.com/view/subject/s/public/s29010533.jpg
中国哲学史,冯友兰 ,四川人民出版社, 2020-10 ,第一部完整的、具有现代意义的中国哲学史 畅销近百年的哲学经典，陈寅恪、金岳霖等倾力推荐 逐字核查引文，新增校勘表、人名译名对照表 ★编辑推荐 ◎第一部完整的...,9.3,197, 168.00,https://img1.doubanio.com/view/subject/s/public/s33722658.jpg
伦理学,斯宾诺莎  贺麟 ,商务印书馆, 1998-01 ,作者巴鲁赫·德·斯宾诺莎（1632—1677），与笛卡尔和莱布尼茨并称为近代西方哲学的三大理性主义者。 本书是斯宾诺莎的主要著作，他的哲学思想基本上都表述在...,9.0,2205, 20.00元,https://img1.doubanio.com/view/subject/s/public/s1524917.jpg
哲学的方法 : 蒂莫西·威廉姆森北大讲演录,[英]蒂莫西·威廉姆森  徐召清 等编译 ,中国人民大学出版社, 2023-8 ,受北京大学“海外名家讲学计划”资助，在北京大学哲学系陈波教授的邀请和主持下，英国牛津大学哲学系威克汉姆逻辑学讲席教授蒂莫西•威廉姆森（Timothy Wil...,,10, 89.00元,https://img9.doubanio.com/view/subject/s/public/s34610236.jpg
打开 : 周濂的100堂西方哲学课,周濂 ,上海三联书店, 2019-4 ,★ 100篇有趣、有料，不高冷、不轻佻的哲学普及文章；一部有营养、有态度，读得懂、读得动的西方哲学史；一部越读越精神的哲学入门书。哲学≠晦涩、冷硬、不知所云...,8.6,3253, 118.00元,https://img9.doubanio.com/view/subject/s/public/s32290604.jpg
论生命之短暂 : 尤里卡文库,[古罗马]塞涅卡  仝欣 ,浦睿文化·湖南人民出版社, 2021-10 ,【编辑推荐】 ◎生命并非短暂，而是我们荒废太多 ·到底该怎样度过有价值的一生？ ·怎么看待生命和时间，怎样面对厄运？ ·什么才是真正的“闲暇”，我们该如何获...,8.5,675, 49.00元,https://img1.doubanio.com/view/subject/s/public/s34012367.jpg
《形而上学》讲演录,余纪元、晏玉荣 整理 ,中国人民大学出版社, 2023-8 ,2011年余纪元老师在山东大学做的一系列演讲，后经余老师的博士生整理而成。该讲演系统讲授了亚里士多德的形而上学思想，其内容不仅囊括了《形而上学》的全部重要问...,,10, 88.00元,https://img9.doubanio.com/view/subject/s/public/s34610234.jpg
非理性的人,[美] 威廉·巴雷特  段德智 ,上海译文出版社, 2012-11 ,本书是美国哲学家巴雷特的代表作，被公认为英语国家中研究、解释和介绍存在主义的最优秀的著作，在西方学界享有很高的声誉。它在问世后多次再版，长销不衰，至今仍是一...,9.0,2761, 35.00元,https://img1.doubanio.com/view/subject/s/public/s28782280.jpg
3分钟哲学 : 一本关于伟大想法的小书,[美] 乔尼·汤姆森 ,湖南文艺出版社, 2023-4 ,这是一本写给普通人的哲学入门书。它将带领读者了解过去2500年来伟大的哲学家们对一些大问题的看法，以及为何这些问题与我们今天的生活息息相关。全书共十个部分—...,8.2,92, 58.00,https://img9.doubanio.com/view/subject/s/public/s34573744.jpg
正义的可能 : 增订版,周濂 ,云南人民出版社, 2023-9 ,学者周濂政治公共写作力作全新增订版 将政治哲学概念融于日常，后退一步看现实 以微小而实感的事，克服无根的虚无、焦虑 正义的可能，首先是成为正义的自我的可能 ...,8.1,31, 68,https://img9.doubanio.com/view/subject/s/public/s34615335.jpg
塞涅卡道德书简：致鲁基里乌斯书信集,[古罗马] 塞涅卡  刘晴 ,社会科学文献出版社, 2021-12 ,本书是古罗马斯多葛主义哲学家塞涅卡写给其朋友鲁基里乌斯的信件（共124封）的中译本。据考证，这批信件写于公元 63年至 65年，即塞涅卡逝世前不久。信的内容...,9.4,73, 98.00元,https://img2.doubanio.com/view/subject/s/public/s34088482.jpg
哲学家们都干了些什么 : 史上最严谨又最不严肃的哲学史,林欣浩 ,北京联合出版公司, 2015-4 ,“哲学史写得这么浅白风趣八卦，你让我们哲学系的人还怎么混？！” 轰动豆瓣的奇葩之书，连续三年蝉联豆瓣电子阅读榜第一的神作 经作者全面修订后，2015年重新问...,8.6,27258, 52.00元,https://img9.doubanio.com/view/subject/s/public/s28073424.jpg
犬儒主义,[英]安斯加尔·艾伦  倪剑青 ,商务印书馆, 2023-3 ,继《虚无主义》后，“交界译丛”又一力作！ 徐贲、徐英瑾 推荐 每个人或许都有自己的“犬儒时刻”，是屈服于心中的“黑暗面”，还是拨开迷雾，迎接真相？还原犬儒主...,8.3,259, 75,https://img1.doubanio.com/view/subject/s/public/s34418457.jpg
爱的知识 : 写在哲学与文学之间,玛莎·努斯鲍姆  李怡霖、于世哲 ,广西师范大学出版社, 2024-1 ,——编辑推荐—— ★ 比肩波伏瓦、阿伦特的当代哲学家顶流玛莎•C. 努斯鲍姆代表作 作为哲学界翘楚，玛莎•C. 努斯鲍姆深受国内外主流媒体与专家学者的热议与...,,10, 158.00元,https://img1.doubanio.com/view/subject/s/public/s34695708.jpg
古代创世论及其批评者,[英] 大卫·塞德利  许瑞 ,生活·读书·新知三联书店, 2023-11 ,从哲学史上看，宇宙论，包括创世论，是西方古代哲学的重要组成部分，其时哲学家在做出自然、伦理尤其是本体等方面的论断时，往往与自身对宇宙或世界的构想有关，且彼此...,,10, 78.00元,https://img9.doubanio.com/view/subject/s/public/s34664705.jpg
查拉图斯特拉如是说 : 详注本,(德) 尼采  钱春绮 ,生活·读书·新知三联书店, 2014-9-1 ,《查拉图斯特拉如是说》是尼采的里里程碑式的作品，几乎包括了尼采的全部思想。 这本以散文诗体写就的杰作，以振聋发聩的奇异灼见和横空出世的警世招语宣讲“超人哲学...,9.3,4941, CNY 46.00,https://img9.doubanio.com/view/subject/s/public/s29966536.jpg
卢梭 : 一种心灵的哲学,保罗·奥迪  马彦卿、吴水燕 ,华东师范大学出版社, 2023-9 ,编辑推荐： 1.如何摆脱自私心的控制？寻求自身的“善”是否会令自己陷入一个伤害同伴的困境？我们该如何处理人心中几乎永远无法控制的欲望？这些都是哲学家必须面对...,,10, 78.00元,https://img2.doubanio.com/view/subject/s/public/s34655841.jpg
当尼采哭泣,[美国] 欧文·亚隆  侯维之 ,机械工业出版社, 2017-3 ,有2018年10月5印本,9.1,5829, 49.00元,https://img2.doubanio.com/view/subject/s/public/s29963353.jpg
近代哲学史,[德] F. W. J. 谢林  先刚 ,北京大学出版社, 2016-3 ,《近代哲学史》（1833/34）是谢林的代表作之一。作为德国古典哲学大师，谢林以高屋建瓴的方式阐述了近代哲学从笛卡尔直至谢林本人后期哲学的演进过程，其中不但...,9.6,676, 78.00元,https://img2.doubanio.com/view/subject/s/public/s29827841.jpg
你的第一本哲学书,[美] 托马斯·内格尔  宝树 ,中信出版社, 2021-8 ,【编辑推荐】 ★畅销全球的哲学入门书。在全球被译成近30种语言出版，数十所名校推荐阅读。在美国，教授会将这本书连同罗素的《西方哲学史》推荐给每位希望了解哲学...,7.7,4815, 38.00,https://img2.doubanio.com/view/subject/s/public/s34001941.jpg
符号学理论,[意] 翁贝托·埃科  唐小林、黄晓冬 ,上海译文出版社, 2023-8-30 ,* 翁贝托·埃科理论代表作，继索绪尔和皮尔士之后的权威符号学论著 “如果你把花生定义为一种符号，那么很明显，符号学也和花生酱有关。” 《符号学理论》是意大利...,,11, 94,https://img2.doubanio.com/view/subject/s/public/s34605053.jpg
偶像的黄昏,[德]尼采  李超杰 ,商务印书馆, 2013-11 ,《偶像的黄昏》是尼采的一本思想著作，作者希望能够对永恒的偶像做一番思想上的探究，而事实上也恰恰如此。该书讨论了苏格拉底的问题、哲学中的理性、违反自然的道德等...,9.2,2379, 15.00,https://img2.doubanio.com/view/subject/s/public/s27166332.jpg
形而上学,[古希腊] 亚里士多德  吴寿彭 ,商务印书馆, 1997 ,作者亚里士多德（前384—前322），古希腊伟大的哲学家、科学家和教育家，希腊哲学的集大成者，《形而上学》是他的代表作之一。亚里士多德通过对以往哲学的批判性...,8.8,2181, 30.00元,https://img2.doubanio.com/view/subject/s/public/s6503751.jpg
苏格拉底的申辩 : 修订版,[古希腊] 柏拉图  吴飞 ,华夏出版社, 2017-1 ,公元前399年，哲学家苏格拉底被传讯，说他不信城邦诸神，引进新的精灵之事，败坏青年。苏格拉底在由500人组成的陪审团面前作了著名的申辩。但申辩并没有挽救苏格...,9.4,856, 49.00元,https://img9.doubanio.com/view/subject/s/public/s29406105.jpg
沉思录,[古罗马] 马可·奥勒留  何怀宏 ,中央编译出版社, 2008-2 ,《沉思录》是古罗马皇帝奥勒留写给自己的书，内容大部分是他在鞍马劳顿中写成的。作品来自奥勒留对身羁宫廷的自己和自己所处混乱世界的感受，追求一种冷静而达观的生活...,8.1,23116, 20.00,https://img2.doubanio.com/view/subject/s/public/s2825021.jpg
在哲学中成为马克思主义者,[法] 路易·阿尔都塞  吴子枫 ,北京出版社, 2022-10 ,本书是阿尔都塞写于1976年的重要哲学遗稿，可以看作是《论再生产》的哲学续篇。在这部遗稿中，阿尔都塞以得到他本人发展的马克思主义历史科学为基础，批判性总结了...,9.7,186, 108.00元,https://img2.doubanio.com/view/subject/s/public/s34385061.jpg
哲学的指引 : 斯多葛哲学的生活之道,[意]马西莫·匹格里奇  崔知名 ,北京联合出版公司, 2023-6 ,本书既是一本哲学箴言录，也是一本生活指导手册。它以斯多葛派智者语录为开篇，从世界观、人生价值、爱情、家庭、职场，聊到理财、旅游安全、减肥、残疾、孤独与抑郁、...,7.8,29, 59,https://img9.doubanio.com/view/subject/s/public/s34559766.jpg
人性论,[英] 休谟  关文运 ,商务印书馆, 2016-10 ,本书是十八世纪英国经验主义哲学家休谟最重要的哲学著作。休谟认为一切科学对于人性或多或少地有些关系。如果人们彻底认识了人性的范围和能力，我们在这些科学中将会取...,9.1,651, 88.00,https://img1.doubanio.com/view/subject/s/public/s29159627.jpg
世界是如何思考的 : 一部哲学全球通史,[英] 朱利安·巴吉尼  赖丹丹 ,民主与建设出版社, 2022-5 ,★ 智慧宫014 ★ 🌎 编辑推荐 一部风格全新的世界哲学通史，一幅视野宽广的人类思想地图。 从“轴心时代”到信息时代，从欧洲到东亚，从书写到口述，全景展现...,8.1,311, 70.00元,https://img1.doubanio.com/view/subject/s/public/s34187887.jpg
科学革命的结构,托马斯·库恩  张卜天 ,北京大学出版社, 2022-7-21 ,这是20世纪学术史上极有影响的著作之一，是科学史与科学哲学研究者们不可不读的基本文献。它引发了一场认识论的大变革，成为科学哲学史上一道重要的分水岭。其影响不...,9.2,342, 79.00元,https://img1.doubanio.com/view/subject/s/public/s34261017.jpg
连线大脑里的黑格尔,[斯洛文尼亚] 斯拉沃热·齐泽克  朱羽 ,西北大学出版社, 2023-10 ,本书为齐泽克纪念黑格尔诞辰250周年而作，其取径方式颇为独特。正如书的标题《连线大脑里的黑格尔》所示，齐泽克以黑格尔的哲学之“眼”来反思连线大脑，对于人的精...,,10, 92.00元,https://img9.doubanio.com/view/subject/s/public/s34681616.jpg
君主论,[意]尼科洛·马基雅维里  潘汉典 ,商务印书馆, 2005-10 ,作者马基雅维里（1469—1527），近代政治思想的主要奠基人。在中世纪后期的政治思想家中，马基雅维里第一个明显地摆脱了神学和伦理学的束缚，为政治学和法学开...,8.7,20059, 9.00,https://img2.doubanio.com/view/subject/s/public/s1291183.jpg
哲学是做出来的 : 初学者哲学技术指南,[美] 杰伊·F. 罗森伯格  张家艺 ,广西师范大学出版社, 2018-9 ,本书是作者对哲学初学者进行授课后形成的讲稿，初版于1978年，此后两次修订再版，本书即是作者生前最后一次修订的版本（1996年第三版）。本书受到世界很多大学...,8.8,752, 42.00元,https://img2.doubanio.com/view/subject/s/public/s29855822.jpg
西西弗神话 : 尤里卡文库,（法）阿尔贝·加缪  袁筱一 ,浦睿文化·湖南人民出版社, 2021-2 ,·诺贝尔文学奖得主代表作品，影响一代欧洲年轻人的生活启示录。 ·法语翻译家、傅雷翻译出版奖得主袁筱一采用法语原版翻译，导读推荐。 ·真正重要的是，尽可能地去...,9.2,2320, 46.00元,https://img1.doubanio.com/view/subject/s/public/s33778488.jpg
哲学问题,[英] 伯特兰·罗素  张卜天 ,天津人民出版社, 2021-1 ,这本10万字的小书，是罗素的哲学导论性读本。因其内容非常明确且引入了崭新的观点，被罗素称为“廉价本的惊险小说”。从面前的桌子讲起，罗素对哲学的基础、范畴、和...,8.2,496, 45.00元,https://img2.doubanio.com/view/subject/s/public/s33793522.jpg
维特根斯坦传 : 天才之为责任,[英] 瑞·蒙克  王宇光 ,浙江大学出版社, 2011-6 ,内容简介： 维特根斯坦，20世纪最重要的哲学家之一，语言哲学的奠基人。 本书是迄今为止最具权威性的维特根斯坦传记，自出版以来广受赞誉。 本书以时间为线索，运...,9.1,8958, 79.00元,https://img9.doubanio.com/view/subject/s/public/s6850776.jpg
公正 : 该如何做是好？,[美] 迈克尔·桑德尔  朱慧玲 ,中信出版社, 2012-11-30 ,安乐死是否应该得到法律许可？一条命是否不如十条命贵重？代孕合同是否合法？ 在这个日益物质化的年代，我们的行为选择总在人性和物质之间摇摆不定。我们的社会正陷入...,9.1,5617, 59.00元,https://img9.doubanio.com/view/subject/s/public/s34127156.jpg
作为意志和表象的世界,[德]叔本华  石冲白 ,商务印书馆, 2018-11 ,本书为叔本华的主要著作。叔本华是德国近代著名的唯意志论者，是黑格尔的对立面。他认为世界是意志、是表象，生命是痛苦的，为要摆脱痛苦，就要否定生命，走向虚无。他...,9.3,399, 95元,https://img2.doubanio.com/view/subject/s/public/s33824222.jpg
传习录,[明] 王阳明撰、王守仁  于自力、孔薇、杨骅骁 ,中州古籍出版社, 2008-1 ,《传习录》是王阳明的问答语录和论学书信集。是一部儒家简明而有代表性的哲学著作。包含了王阳明的主要哲学思想，是研究王阳明思想及心学发展的重要资料。《传习录》不...,9.2,3612, 32.00元,https://img1.doubanio.com/view/subject/s/public/s3451090.jpg
与斯宾诺莎一起获得自由,[法]巴尔塔萨·托马斯  柯梦琦 ,上海三联书店, 2023-5 ,斯宾诺莎除了牵着读者的手引导他们走向幸福，也就是说，走向自我的充分发展，从来没有别的雄心壮志。他的哲学理论是一种非常有效的工具，可以改变我们的思维方式、行为...,9.2,23, 54.00元,https://img2.doubanio.com/view/subject/s/public/s34559321.jpg
哲学与人生（全新修订版）,傅佩荣 ,北京联合出版公司, 2019-8 ,《哲学与人生》是傅佩荣教授的代表作，本书在旧版基础上新增50%内容，十余万字，并对全书进行了全新修订。全书以西方哲学为经，以东方哲学为纬，辅以宗教、艺术、教...,9.0,307, 58.00元,https://img2.doubanio.com/view/subject/s/public/s33437693.jpg
纳瓦尔宝典 : 财富与幸福指南,[美] 埃里克·乔根森  赵灿 ,中信出版社, 2022-4 ,致富不仅仅靠运气，幸福也不是从天而降的。积累财富和幸福生活都是我们可以且需要学习的技能。 那么指导我们学习的原则和方法是什么？本书提供了原则和方法。这本书收...,8.4,17364, 68.00元,https://img9.doubanio.com/view/subject/s/public/s34241855.jpg
身体、空间与后现代性,汪民安 ,南京大学出版社, 2022-1-1 ,★ 知名学者、清华大学教授汪民安，广受读者喜爱的经典作品。 ★ 和《现代性》一样优美、晓畅，让人如痴如醉的学术著作。 汪民安教授对于理论的阐述深入浅出，阅读...,8.5,1324, 65,https://img1.doubanio.com/view/subject/s/public/s34054239.jpg
规训与惩罚 : 监狱的诞生,[法] 米歇尔·福柯  刘北成、杨远婴 ,生活·读书·新知三联书店, 2003-1 ,本书旨在论述关于现代灵魂与一种新的审判权力之间相互关系的历史，论述现行的科学—法律综合体的系谱。在这种综合体中，惩罚权力获得了自身的基础、证明和规则，扩大了...,9.3,10498, 21.80元,https://img1.doubanio.com/view/subject/s/public/s2522397.jpg
与尼采一起创造自己,[法]巴尔塔萨·托马斯  狄佳 ,上海三联书店, 2023-5 ,这本书是与尼采颠覆性思想的一次邂逅。尼采认为哲学家的职业和医生相似，负责将我们从一种文化——虚无主义——中治愈。这不是用幸福的乐观主义来粉饰生存悲剧。 如何...,9.7,30, 59.00元,https://img1.doubanio.com/view/subject/s/public/s34559309.jpg
本雅明之墓 : 一场人类学写作实验,[美]迈克尔·陶西格（Michael Taussig）  王菁 ,北京大学出版社, 2023-8-1 ,1940年，本雅明在西班牙和法国边境的一座小镇结束了生命。2002年，本书作者、人类学家陶西格拜访了本雅明在小镇的坟墓。于是有了本书。本书以书中同名文章《本...,8.7,84, 89,https://img9.doubanio.com/view/subject/s/public/s34620284.jpg
